scenario,sample_idx,target_region_idx,inferred_region,inferred_region_idx,region_role,credible_level,covered
MI_3,63,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,63,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,63,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,63,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,64,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,64,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,64,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,64,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,64,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,64,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,64,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,64,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,64,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,64,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,64,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,64,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,64,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,64,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,64,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,64,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,64,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,64,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,64,3,Septal,3,Diseased,0.500000,1.000000
MI_3,64,3,Septal,3,Diseased,0.600000,1.000000
MI_3,64,3,Septal,3,Diseased,0.700000,1.000000
MI_3,64,3,Septal,3,Diseased,0.800000,1.000000
MI_3,64,3,Septal,3,Diseased,0.900000,1.000000
MI_3,64,3,Septal,3,Diseased,0.950000,1.000000
MI_3,64,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,64,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,64,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,64,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,64,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,64,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,65,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,65,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,65,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,65,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,65,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,65,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,65,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,65,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,65,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,65,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,65,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,65,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,65,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,65,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,65,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,65,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,65,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,65,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,65,3,Septal,3,Diseased,0.500000,1.000000
MI_3,65,3,Septal,3,Diseased,0.600000,1.000000
MI_3,65,3,Septal,3,Diseased,0.700000,1.000000
MI_3,65,3,Septal,3,Diseased,0.800000,1.000000
MI_3,65,3,Septal,3,Diseased,0.900000,1.000000
MI_3,65,3,Septal,3,Diseased,0.950000,1.000000
MI_3,65,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,65,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,65,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,65,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,65,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,65,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,66,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,66,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,66,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,66,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,66,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,66,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,66,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,66,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,66,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,66,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,66,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,66,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,66,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,66,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,66,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,66,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,66,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,66,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,66,3,Septal,3,Diseased,0.500000,1.000000
MI_3,66,3,Septal,3,Diseased,0.600000,1.000000
MI_3,66,3,Septal,3,Diseased,0.700000,1.000000
MI_3,66,3,Septal,3,Diseased,0.800000,1.000000
MI_3,66,3,Septal,3,Diseased,0.900000,1.000000
MI_3,66,3,Septal,3,Diseased,0.950000,1.000000
MI_3,66,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,66,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,66,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,66,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,66,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,66,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,67,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,67,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,67,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,67,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,67,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,67,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,67,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,67,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,67,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,67,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,67,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,67,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,67,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,67,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,67,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,67,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,67,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,67,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,67,3,Septal,3,Diseased,0.500000,1.000000
MI_3,67,3,Septal,3,Diseased,0.600000,1.000000
MI_3,67,3,Septal,3,Diseased,0.700000,1.000000
MI_3,67,3,Septal,3,Diseased,0.800000,1.000000
MI_3,67,3,Septal,3,Diseased,0.900000,1.000000
MI_3,67,3,Septal,3,Diseased,0.950000,1.000000
MI_3,67,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,67,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,67,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,67,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,67,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,67,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,68,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,68,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,68,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,68,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,68,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,68,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,68,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,68,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,68,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,68,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,68,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,68,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,68,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,68,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,68,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,68,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,68,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,68,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,68,3,Septal,3,Diseased,0.500000,1.000000
MI_3,68,3,Septal,3,Diseased,0.600000,1.000000
MI_3,68,3,Septal,3,Diseased,0.700000,1.000000
MI_3,68,3,Septal,3,Diseased,0.800000,1.000000
MI_3,68,3,Septal,3,Diseased,0.900000,1.000000
MI_3,68,3,Septal,3,Diseased,0.950000,1.000000
MI_3,68,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,68,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,68,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,68,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,68,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,68,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,69,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,69,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,69,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,69,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,69,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,69,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,69,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,69,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,69,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,69,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,69,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,69,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,69,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,69,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,69,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,69,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,69,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,69,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,69,3,Septal,3,Diseased,0.500000,1.000000
MI_3,69,3,Septal,3,Diseased,0.600000,1.000000
MI_3,69,3,Septal,3,Diseased,0.700000,1.000000
MI_3,69,3,Septal,3,Diseased,0.800000,1.000000
MI_3,69,3,Septal,3,Diseased,0.900000,1.000000
MI_3,69,3,Septal,3,Diseased,0.950000,1.000000
MI_3,69,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,69,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,69,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,69,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,69,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,69,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,70,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,70,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,70,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,70,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,70,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,70,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,70,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,70,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,70,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,70,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,70,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,70,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,70,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,70,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,70,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,70,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,70,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,70,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,70,3,Septal,3,Diseased,0.500000,1.000000
MI_3,70,3,Septal,3,Diseased,0.600000,1.000000
MI_3,70,3,Septal,3,Diseased,0.700000,1.000000
MI_3,70,3,Septal,3,Diseased,0.800000,1.000000
MI_3,70,3,Septal,3,Diseased,0.900000,1.000000
MI_3,70,3,Septal,3,Diseased,0.950000,1.000000
MI_3,70,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,70,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,70,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,70,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,70,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,70,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,71,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,71,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,71,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,71,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,71,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,71,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,71,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,71,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,71,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,71,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,71,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,71,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,71,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,71,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,71,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,71,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,71,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,71,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,71,3,Septal,3,Diseased,0.500000,1.000000
MI_3,71,3,Septal,3,Diseased,0.600000,1.000000
MI_3,71,3,Septal,3,Diseased,0.700000,1.000000
MI_3,71,3,Septal,3,Diseased,0.800000,1.000000
MI_3,71,3,Septal,3,Diseased,0.900000,1.000000
MI_3,71,3,Septal,3,Diseased,0.950000,1.000000
MI_3,71,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,71,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,71,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,71,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,71,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,71,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,72,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,72,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,72,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,72,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,72,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,72,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,72,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,72,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,72,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,72,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,72,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,72,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,72,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,72,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,72,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,72,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,72,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,72,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,72,3,Septal,3,Diseased,0.500000,1.000000
MI_3,72,3,Septal,3,Diseased,0.600000,1.000000
MI_3,72,3,Septal,3,Diseased,0.700000,1.000000
MI_3,72,3,Septal,3,Diseased,0.800000,1.000000
MI_3,72,3,Septal,3,Diseased,0.900000,1.000000
MI_3,72,3,Septal,3,Diseased,0.950000,1.000000
MI_3,72,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,72,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,72,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,72,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,72,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,72,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,73,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,73,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,73,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,73,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,73,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,73,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,73,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,73,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,73,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,73,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,73,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,73,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,73,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,73,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,73,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,73,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,73,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,73,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,73,3,Septal,3,Diseased,0.500000,1.000000
MI_3,73,3,Septal,3,Diseased,0.600000,1.000000
MI_3,73,3,Septal,3,Diseased,0.700000,1.000000
MI_3,73,3,Septal,3,Diseased,0.800000,1.000000
MI_3,73,3,Septal,3,Diseased,0.900000,1.000000
MI_3,73,3,Septal,3,Diseased,0.950000,1.000000
MI_3,73,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,73,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,73,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,73,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,73,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,73,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,74,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,74,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,74,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,74,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,74,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,74,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,74,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,74,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,74,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,74,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,74,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,74,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,74,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,74,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,74,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,74,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,74,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,74,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,74,3,Septal,3,Diseased,0.500000,1.000000
MI_3,74,3,Septal,3,Diseased,0.600000,1.000000
MI_3,74,3,Septal,3,Diseased,0.700000,1.000000
MI_3,74,3,Septal,3,Diseased,0.800000,1.000000
MI_3,74,3,Septal,3,Diseased,0.900000,1.000000
MI_3,74,3,Septal,3,Diseased,0.950000,1.000000
MI_3,74,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,74,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,74,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,74,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,74,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,74,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,75,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,75,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,75,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,75,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,75,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,75,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,75,3,Inferior,1,Non-diseased,0.500000,0.000000
MI_3,75,3,Inferior,1,Non-diseased,0.600000,0.500000
MI_3,75,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,75,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,75,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,75,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,75,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,75,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,75,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,75,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,75,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,75,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,75,3,Septal,3,Diseased,0.500000,1.000000
MI_3,75,3,Septal,3,Diseased,0.600000,1.000000
MI_3,75,3,Septal,3,Diseased,0.700000,1.000000
MI_3,75,3,Septal,3,Diseased,0.800000,1.000000
MI_3,75,3,Septal,3,Diseased,0.900000,1.000000
MI_3,75,3,Septal,3,Diseased,0.950000,1.000000
MI_3,75,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,75,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,75,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,75,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,75,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,75,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,76,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,76,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,76,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,76,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,76,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,76,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,76,3,Inferior,1,Non-diseased,0.500000,0.000000
MI_3,76,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,76,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,76,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,76,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,76,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,76,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,76,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,76,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,76,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,76,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,76,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,76,3,Septal,3,Diseased,0.500000,1.000000
MI_3,76,3,Septal,3,Diseased,0.600000,1.000000
MI_3,76,3,Septal,3,Diseased,0.700000,1.000000
MI_3,76,3,Septal,3,Diseased,0.800000,1.000000
MI_3,76,3,Septal,3,Diseased,0.900000,1.000000
MI_3,76,3,Septal,3,Diseased,0.950000,1.000000
MI_3,76,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,76,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,76,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,76,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,76,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,76,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,77,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,77,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,77,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,77,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,77,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,77,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,77,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,77,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,77,3,Inferior,1,Non-diseased,0.700000,1.000000
MI_3,77,3,Inferior,1,Non-diseased,0.800000,1.000000
MI_3,77,3,Inferior,1,Non-diseased,0.900000,1.000000
MI_3,77,3,Inferior,1,Non-diseased,0.950000,1.000000
MI_3,77,3,Lateral,2,Non-diseased,0.500000,1.000000
MI_3,77,3,Lateral,2,Non-diseased,0.600000,1.000000
MI_3,77,3,Lateral,2,Non-diseased,0.700000,1.000000
MI_3,77,3,Lateral,2,Non-diseased,0.800000,1.000000
MI_3,77,3,Lateral,2,Non-diseased,0.900000,1.000000
MI_3,77,3,Lateral,2,Non-diseased,0.950000,1.000000
MI_3,77,3,Septal,3,Diseased,0.500000,1.000000
MI_3,77,3,Septal,3,Diseased,0.600000,1.000000
MI_3,77,3,Septal,3,Diseased,0.700000,1.000000
MI_3,77,3,Septal,3,Diseased,0.800000,1.000000
MI_3,77,3,Septal,3,Diseased,0.900000,1.000000
MI_3,77,3,Septal,3,Diseased,0.950000,1.000000
MI_3,77,3,Apical,4,Non-diseased,0.500000,1.000000
MI_3,77,3,Apical,4,Non-diseased,0.600000,1.000000
MI_3,77,3,Apical,4,Non-diseased,0.700000,1.000000
MI_3,77,3,Apical,4,Non-diseased,0.800000,1.000000
MI_3,77,3,Apical,4,Non-diseased,0.900000,1.000000
MI_3,77,3,Apical,4,Non-diseased,0.950000,1.000000
MI_3,78,3,Anterior,0,Non-diseased,0.500000,1.000000
MI_3,78,3,Anterior,0,Non-diseased,0.600000,1.000000
MI_3,78,3,Anterior,0,Non-diseased,0.700000,1.000000
MI_3,78,3,Anterior,0,Non-diseased,0.800000,1.000000
MI_3,78,3,Anterior,0,Non-diseased,0.900000,1.000000
MI_3,78,3,Anterior,0,Non-diseased,0.950000,1.000000
MI_3,78,3,Inferior,1,Non-diseased,0.500000,1.000000
MI_3,78,3,Inferior,1,Non-diseased,0.600000,1.000000
MI_3,78,3,Inferior,1,Non-diseased,0.700000,1.000000
